Run,Level,Steps,SolutionObjects,Mirrors,Refractors,RuleTransitions,Decoys,TotalObjects,GridWidth,GridHeight,Cl,Ch,Ci,MID,Solved,SolvePhase,SearchNodes,SearchTimeMs,TotalPlacements,InPlaceRotations,Relocations,ExecutionTimeMs,SweepIterations,SweepRelocations,Solve Time (×1000 ms),GenerationTimeMs
579,280,7,6,3,3,2,2,8,16,16,0.0313,0.4,0.5,0.2356,0,Sweep,331200,8005.86,0,0,0,8000.98,81,0,16313.48,12.7
580,280,8,7,6,1,1,2,9,16,16,0.0352,0.1667,0.1429,0.0961,1,Sweep-S1,343800,8016.6,0,0,0,9457.03,92,0,17777.34,13.67
581,281,9,5,3,2,2,2,7,16,16,0.0273,0.5,0.4,0.2437,0,Sweep,357800,8007.81,0,0,0,7074.22,73,0,15386.72,10.74
582,281,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,6,8.79,2,2,0,10062.5,4,0,10372.07,10.74
583,282,4,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,1,Sweep-S1,6,7.81,1,0,1,7099.61,5,0,7414.06,10.74
584,283,5,3,3,0,0,3,6,16,16,0.0234,0,0,0.0117,1,1B,1,7.81,1,0,1,7314.45,0,0,7933.59,10.74
585,284,6,4,2,2,3,3,7,16,16,0.0273,1,0.5,0.4137,0,Sweep,65644,3412.11,5,5,0,35848.63,97,0,39566.41,10.74
586,284,7,6,4,2,3,3,9,16,16,0.0352,0.6,0.3333,0.2642,0,Sweep,713200,8000.98,0,0,0,27799.8,279,0,36102.54,10.74
587,284,8,4,3,1,2,3,7,16,16,0.0273,0.6667,0.25,0.2637,1,Sweep-S1,37,7.81,1,1,0,9759.77,36,0,10073.24,10.74
588,285,9,6,4,2,4,3,9,16,16,0.0352,0.8,0.3333,0.3242,0,Sweep,557200,8006.84,0,0,0,18678.71,189,0,26991.21,10.74
589,285,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,0,Sweep,782,14007.81,1,0,1,10099.61,77,1,24410.16,11.72
590,285,4,3,3,0,0,4,7,16,16,0.0273,0,0,0.0137,0,Sweep,338600,8006.84,0,0,0,7186.52,74,0,15499.02,9.77
591,285,5,4,2,2,3,4,8,16,16,0.0313,1,0.5,0.4156,1,Sweep-S1,5,8.79,1,0,1,7106.45,4,0,7417.97,10.74
592,286,6,5,4,1,1,4,9,16,16,0.0352,0.25,0.2,0.1326,0,Sweep,505400,8009.77,0,0,0,14909.18,150,0,23220.7,10.74
593,286,7,5,4,1,2,4,9,16,16,0.0352,0.5,0.2,0.2076,1,Sweep-S1,6,6.84,3,3,0,14027.34,4,0,14340.82,10.74
594,287,8,5,1,4,2,4,9,16,16,0.0352,0.5,0.8,0.3276,0,Sweep,368000,8008.79,0,0,0,8652.34,90,0,16967.77,9.77
595,287,9,4,2,2,3,4,8,16,16,0.0313,1,0.5,0.4156,0,Sweep,794,18191.41,1,0,1,11751.95,89,1,30245.12,10.74
596,287,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,6,7.81,1,1,0,6011.72,4,0,6321.29,9.77
597,288,4,3,2,1,1,0,3,16,16,0.0117,0.5,0.3333,0.2225,0,Sweep,82,18.55,3,3,0,23071.29,72,0,23393.55,9.77
598,288,5,4,3,1,1,0,4,16,16,0.0156,0.3333,0.25,0.1578,1,1B,1,7.81,1,0,1,8009.77,0,0,8620.12,9.77
599,289,6,5,3,2,1,0,5,16,16,0.0195,0.25,0.4,0.1648,0,Sweep,227,28.32,5,5,0,28426.76,88,0,28761.72,9.77
600,289,7,4,2,2,1,0,4,16,16,0.0156,0.3333,0.5,0.2078,1,Sweep-S1,69,8.79,1,1,0,4669.92,4,0,4981.45,9.77
601,290,8,7,3,4,4,0,7,16,16,0.0273,0.6667,0.5714,0.328,1,Sweep-S1,8228,408.2,5,5,0,25139.65,19,0,25853.52,9.77
602,291,9,5,3,2,3,0,5,16,16,0.0195,0.75,0.4,0.3148,0,Sweep,748,34.18,2,2,0,20809.57,106,0,21146.48,9.77
603,291,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,1,1B,1,8.79,1,0,1,8294.92,0,0,8913.09,11.72
604,292,4,3,2,1,2,1,4,16,16,0.0156,1,0.3333,0.3745,1,Sweep-S1,604,54.69,3,3,0,15826.17,19,0,16190.43,11.72
605,293,5,4,4,0,0,1,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,58,7.81,1,1,0,12640.63,56,0,12953.13,9.77
606,294,6,5,2,3,3,1,6,16,16,0.0234,0.75,0.6,0.3567,1,Sweep-S1,70733,3672.85,3,3,0,12869.14,2,0,16843.75,10.74
607,295,7,6,4,2,1,1,7,16,16,0.0273,0.2,0.3333,0.1403,0,1A,262758,8009.77,0,0,0,8974.61,92,0,17284.18,9.77
608,295,8,7,4,3,4,1,8,16,16,0.0313,0.6667,0.4286,0.3013,0,Sweep,394000,8006.84,0,0,0,8586.91,89,0,16899.41,10.74
609,295,9,6,4,2,3,1,7,16,16,0.0273,0.6,0.3333,0.2603,0,Sweep,786,17208.98,1,0,1,10576.17,81,1,28091.8,10.74
610,295,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,1B,1,8.79,1,0,1,9318.36,0,0,9928.71,9.77
611,296,4,3,3,0,0,2,5,16,16,0.0195,0,0,0.0098,1,1B,1,7.81,1,0,1,7292.97,0,0,7910.16,9.77
612,297,5,4,3,1,2,2,6,16,16,0.0234,0.6667,0.25,0.2617,0,Sweep,8411,404.3,3,3,0,28420.9,138,0,29127.93,9.77
613,297,6,5,3,2,2,2,7,16,16,0.0273,0.5,0.4,0.2437,0,Sweep,4324,207.03,4,4,0,31982.42,154,0,32495.12,9.77
614,297,7,4,3,1,2,2,6,16,16,0.0234,0.6667,0.25,0.2617,1,Sweep-S1,5,8.79,1,0,1,5853.52,4,0,6167.97,9.77
615,298,8,6,5,1,1,2,8,16,16,0.0313,0.2,0.1667,0.109,1,1B,1,8.79,1,0,1,7318.36,0,0,7935.55,10.74
616,299,9,7,3,4,3,2,9,16,16,0.0352,0.5,0.5714,0.2819,1,1B,1,9.77,1,0,1,6575.2,0,0,7193.36,9.77
617,300,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,1B,1,8.79,1,0,1,7020.51,0,0,7639.65,8.79
618,301,4,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,1,Trivial,0,0,0,0,0,0,0,0,299.8,10.74
619,302,5,4,3,1,1,3,7,16,16,0.0273,0.3333,0.25,0.1637,0,1A,262324,8002.93,0,0,0,10379.88,106,0,18682.62,9.77
620,302,6,5,3,2,3,3,8,16,16,0.0313,0.75,0.4,0.3206,0,Sweep,500000,8008.79,0,0,0,15518.55,158,0,23828.13,9.77
621,302,7,6,3,3,1,3,9,16,16,0.0352,0.2,0.5,0.1776,1,Sweep-S1,517,18.55,2,2,0,9456.06,4,0,9775.39,10.74
622,303,8,6,3,3,4,3,9,16,16,0.0352,0.8,0.5,0.3576,0,Sweep,607800,8001.95,0,0,0,21611.33,218,0,29916.02,10.74
623,303,9,8,3,5,3,3,11,16,16,0.043,0.4286,0.625,0.2751,1,1B,9,24.41,1,0,1,6605.47,0,0,7240.23,10.74
624,304,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,0,Sweep,778,11180.66,1,0,1,7000.98,73,1,18487.3,10.74
625,304,4,3,2,1,2,4,7,16,16,0.0273,1,0.3333,0.3803,0,Sweep,4209,227.54,7,7,0,44009.77,104,0,44539.06,9.77
626,304,5,4,1,3,2,4,8,16,16,0.0313,0.6667,0.75,0.3656,1,1B,1,7.81,1,0,1,8708.98,0,0,9321.29,9.77
627,305,6,4,3,1,2,4,8,16,16,0.0313,0.6667,0.25,0.2656,1,Sweep-S1,6,10.74,1,0,1,7869.14,5,0,8184.57,13.67
628,306,7,5,3,2,3,4,9,16,16,0.0352,0.75,0.4,0.3226,0,Sweep,4259,267.58,4,4,0,37284.18,146,0,37857.42,13.67
629,306,8,5,3,2,1,4,9,16,16,0.0352,0.25,0.4,0.1726,1,Sweep-S1,196,854.49,5,0,5,28221.68,1,0,29383.79,13.67
630,307,9,5,4,1,1,4,9,16,16,0.0352,0.25,0.2,0.1326,1,Sweep-S1,5,10.74,1,0,1,6862.31,4,0,7173.83,13.67
631,308,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Trivial,0,0,0,0,0,0,0,0,305.66,11.72
632,309,4,3,1,2,1,0,3,16,16,0.0117,0.5,0.6667,0.2892,1,1A,146,16.6,1,1,0,3157.23,0,0,3784.18,12.7
633,310,5,4,3,1,2,0,4,16,16,0.0156,0.6667,0.25,0.2578,0,Sweep,267,16.6,3,3,0,26442.38,122,0,26767.58,9.77
634,310,6,5,3,2,2,0,5,16,16,0.0195,0.5,0.4,0.2398,1,Sweep-S1,9,8.79,1,1,0,4605.47,7,0,4919.92,9.77
635,311,7,6,3,3,4,0,6,16,16,0.0234,0.8,0.5,0.3517,0,Sweep,4351,228.52,5,5,0,33766.6,100,0,34296.88,10.74
636,311,8,7,3,4,2,0,7,16,16,0.0273,0.3333,0.5714,0.228,0,Sweep,343400,8030.27,0,0,0,9741.21,99,0,18075.2,13.67
637,311,9,8,4,4,4,0,8,16,16,0.0313,0.5714,0.5,0.2871,0,Sweep,796,13384.77,1,0,1,11294.92,91,1,24985.35,12.7
638,311,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,1,Sweep-S1,19,7.81,1,1,0,5732.42,18,0,6046.88,9.77
639,312,4,3,1,2,1,1,4,16,16,0.0156,0.5,0.6667,0.2911,0,Sweep,126,29.3,3,3,0,21808.59,100,0,22142.58,9.77
640,312,5,4,3,1,1,1,5,16,16,0.0195,0.3333,0.25,0.1598,1,Sweep-S1,4709,224.61,3,3,0,22049.8,91,0,22574.22,9.77
641,313,6,4,3,1,2,1,5,16,16,0.0195,0.6667,0.25,0.2598,1,Sweep-S1,68,7.81,1,1,0,9532.23,58,0,9842.77,9.77
642,314,7,6,3,3,1,1,7,16,16,0.0273,0.2,0.5,0.1737,0,Sweep,848,9984.38,1,0,1,14831.05,151,1,25119.14,9.77
643,314,8,7,5,2,4,1,8,16,16,0.0313,0.6667,0.2857,0.2728,0,Sweep,420200,8002.93,0,0,0,11020.51,114,0,19325.2,9.77
644,314,9,8,4,4,4,1,9,16,16,0.0352,0.5714,0.5,0.289,0,1A,267440,8004.88,0,0,0,9751.95,101,0,18061.52,10.74
645,314,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,1B,1,7.81,1,0,1,7287.11,0,0,7902.34,9.77
646,315,4,3,0,3,0,2,5,16,16,0.0195,0,1,0.2098,0,Sweep,4339,201.17,5,5,0,32088.87,104,0,32593.75,9.77
647,315,5,4,3,1,1,2,6,16,16,0.0234,0.3333,0.25,0.1617,0,Sweep,32963,2130.86,5,5,0,40337.89,122,0,42775.39,9.77
648,315,6,5,4,1,1,2,7,16,16,0.0273,0.25,0.2,0.1287,0,Sweep,4808,206.05,1,1,0,18739.26,125,0,19248.05,9.77
649,315,7,6,2,4,2,2,8,16,16,0.0313,0.4,0.6667,0.269,1,Sweep-S1,6,8.79,1,0,1,7927.73,5,0,8237.31,11.72
650,316,8,7,5,2,3,2,9,16,16,0.0352,0.5,0.2857,0.2247,0,Sweep,4730,206.05,4,4,0,27711.91,112,0,28219.73,10.74
651,316,9,7,5,2,3,2,9,16,16,0.0352,0.5,0.2857,0.2247,0,1A,529180,8006.84,0,0,0,21219.73,211,0,29531.25,18.55
652,316,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,21,16.6,3,3,0,16420.9,12,0,16743.16,10.74
653,317,4,3,2,1,2,3,6,16,16,0.0234,1,0.3333,0.3784,0,Sweep,5235,262.7,4,4,0,28746.09,106,0,29314.45,10.74
654,317,5,4,2,2,3,3,7,16,16,0.0273,1,0.5,0.4137,1,Sweep-S1,4714,232.42,5,5,0,28771.48,39,0,29305.66,11.72
655,318,6,5,5,0,0,3,8,16,16,0.0313,0,0,0.0156,0,Sweep,148,7.81,1,1,0,20632.81,138,0,20941.41,10.74
656,318,7,6,5,1,2,3,9,16,16,0.0352,0.4,0.1667,0.1709,0,Sweep,806,20597.66,1,0,1,13557.62,101,1,34458.01,10.74
657,318,8,4,3,1,1,3,7,16,16,0.0273,0.3333,0.25,0.1637,1,1B,1,8.79,1,0,1,7272.46,0,0,7887.7,9.77
658,319,9,6,4,2,3,3,9,16,16,0.0352,0.6,0.3333,0.2642,0,1A,266347,8011.72,0,0,0,9448.24,98,0,17764.65,10.74
659,319,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,1,Sweep-S1,6,7.81,1,1,0,6271.48,4,0,6583.01,10.74
660,320,4,3,2,1,2,4,7,16,16,0.0273,1,0.3333,0.3803,1,Sweep-S1,61,15.63,4,4,0,19862.3,36,0,20179.69,9.77
661,321,5,3,3,0,0,4,7,16,16,0.0273,0,0,0.0137,1,1B,1,8.79,1,0,1,4987.31,0,0,5604.49,10.74
662,322,6,5,2,3,2,4,9,16,16,0.0352,0.5,0.6,0.2876,0,1A,327948,8005.86,0,0,0,20009.77,202,0,28317.38,9.77
663,322,7,6,3,3,4,4,10,16,16,0.0391,0.8,0.5,0.3595,0,Sweep,596000,8006.84,0,0,0,20907.23,214,0,29214.84,9.77
664,322,8,7,3,4,3,4,11,16,16,0.043,0.5,0.5714,0.2858,1,Sweep-S1,517,34.18,1,0,1,7567.38,4,0,7903.32,10.74
665,323,9,7,4,3,6,4,11,16,16,0.043,1,0.4286,0.4072,0,Sweep,221,36.13,2,0,2,30346.68,155,0,30690.43,10.74
666,323,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,19,7.81,1,1,0,6231.45,18,0,6545.9,9.77
667,324,4,3,2,1,2,0,3,16,16,0.0117,1,0.3333,0.3725,0,Sweep,171,17.58,2,2,0,18166.99,82,0,18484.38,9.77
668,324,5,4,4,0,0,0,4,16,16,0.0156,0,0,0.0078,0,Sweep,809,11295.9,1,0,1,10156.25,104,1,21754.88,10.74
669,324,6,4,2,2,2,0,4,16,16,0.0156,0.6667,0.5,0.3078,0,Sweep,1229,54.69,2,2,0,22362.3,132,0,22722.66,10.74
670,324,7,6,4,2,2,0,6,16,16,0.0234,0.4,0.3333,0.1984,0,Sweep,262319,8018.56,0,0,0,10746.09,110,0,19068.36,9.77
671,324,8,7,4,3,3,0,7,16,16,0.0273,0.5,0.4286,0.2494,1,Sweep-S1,86,15.63,4,4,0,17803.71,4,0,18124.02,10.74
672,325,9,7,3,4,4,0,7,16,16,0.0273,0.6667,0.5714,0.328,1,Sweep-S1,237200,8000.98,0,0,0,1807.62,17,0,10109.38,9.77
673,326,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,1,1B,1,8.79,1,0,1,6805.66,0,0,7420.9,9.77
674,327,4,3,3,0,0,1,4,16,16,0.0156,0,0,0.0078,1,Trivial,0,0,0,0,0,0,0,0,303.71,11.72
675,328,5,3,2,1,2,1,4,16,16,0.0156,1,0.3333,0.3745,1,1B,1,9.77,1,0,1,7289.06,0,0,7908.2,13.67
676,329,6,5,4,1,2,1,6,16,16,0.0234,0.5,0.2,0.2017,0,Sweep,37067,2124.02,4,4,0,31667.97,130,0,34094.73,12.7
677,329,7,5,4,1,1,1,6,16,16,0.0234,0.25,0.2,0.1267,0,Sweep,41588,2137.7,4,4,0,33253.91,114,0,35696.29,9.77
678,329,8,6,4,2,3,1,7,16,16,0.0273,0.6,0.3333,0.2603,1,1B,1,7.81,1,0,1,6617.19,0,0,7229.49,10.74
679,330,9,7,6,1,2,1,8,16,16,0.0313,0.3333,0.1429,0.1442,0,1A,262868,8001.95,0,0,0,13486.33,139,0,21792.97,9.77
680,330,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,19,7.81,1,1,0,5973.63,18,0,6285.16,12.7
681,331,4,3,1,2,1,2,5,16,16,0.0195,0.5,0.6667,0.2931,1,Sweep-S1,108,16.6,4,4,0,17855.47,19,0,18178.71,10.74
682,332,5,4,3,1,1,2,6,16,16,0.0234,0.3333,0.25,0.1617,0,Sweep,164,15.63,5,5,0,33596.68,89,0,33918.95,9.77
683,332,6,5,3,2,2,2,7,16,16,0.0273,0.5,0.4,0.2437,1,Sweep-S1,8,7.81,1,0,1,8277.34,7,0,8587.89,9.77
684,333,7,6,1,5,2,2,8,16,16,0.0313,0.4,0.8333,0.3023,0,Sweep,827,20264.65,1,0,1,15355.47,122,1,35921.88,13.67
685,333,8,7,3,4,3,2,9,16,16,0.0352,0.5,0.5714,0.2819,1,Sweep-S1,199200,8001.95,0,0,0,764.65,7,0,9070.31,10.74
686,334,9,7,5,2,3,2,9,16,16,0.0352,0.5,0.2857,0.2247,0,Sweep,900,21497.07,1,0,1,23360.35,195,1,45166.02,11.72
687,334,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,6,8.79,1,1,0,6320.31,4,0,6636.72,10.74
688,335,4,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,0,Sweep,262219,8001.95,0,0,0,6483.4,66,0,14790.04,11.72
689,335,5,3,1,2,2,3,6,16,16,0.0234,1,0.6667,0.4451,1,Sweep-S1,8,10.74,1,0,1,8279.3,7,0,8597.66,10.74
690,336,6,4,1,3,1,3,7,16,16,0.0273,0.3333,0.75,0.2637,0,Sweep,786,15821.29,1,0,1,10687.5,81,1,26809.57,10.74
691,336,7,5,4,1,2,3,8,16,16,0.0313,0.5,0.2,0.2056,0,Sweep,4730,255.86,4,4,0,31435.55,112,0,31991.21,11.72
692,336,8,6,4,2,2,3,9,16,16,0.0352,0.4,0.3333,0.2042,0,Sweep,802,12988.28,1,0,1,9382.81,97,1,22677.73,10.74
693,336,9,7,3,4,4,3,10,16,16,0.0391,0.6667,0.5714,0.3338,0,Sweep,332000,8001.95,0,0,0,9569.34,97,0,17879.88,10.74
694,336,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,1,Sweep-S1,5,9.77,1,0,1,6886.72,4,0,7197.27,9.77
695,337,4,3,2,1,1,4,7,16,16,0.0273,0.5,0.3333,0.2303,1,Sweep-S1,61,10.74,1,1,0,12078.13,59,0,12390.63,10.74
696,338,5,4,2,2,3,4,8,16,16,0.0313,1,0.5,0.4156,0,Sweep,794,11558.59,1,0,1,10767.58,89,1,22634.77,10.74
697,338,6,5,3,2,2,4,9,16,16,0.0352,0.5,0.4,0.2476,1,Sweep-S1,188600,8004.88,0,0,0,936.52,9,0,9247.07,11.72
698,339,7,3,1,2,1,4,7,16,16,0.0273,0.5,0.6667,0.297,1,Sweep-S1,33,8.79,1,0,1,10860.35,32,0,11174.8,14.65
699,340,8,7,3,4,3,4,11,16,16,0.043,0.5,0.5714,0.2858,1,Sweep-S1,11,42.97,1,0,1,11508.79,2,0,11855.47,12.7
700,341,9,7,4,3,3,4,11,16,16,0.043,0.5,0.4286,0.2572,0,Sweep,1452,11724.61,0,0,0,23462.89,235,0,35489.26,10.74
701,341,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,6,8.79,1,1,0,6291.02,4,0,6604.49,11.72
702,342,4,3,1,2,1,0,3,16,16,0.0117,0.5,0.6667,0.2892,1,Sweep-S1,245,17.58,2,2,0,13402.34,43,0,13729.49,11.72
703,343,5,4,3,1,2,0,4,16,16,0.0156,0.6667,0.25,0.2578,0,None,0,0,0,0,0,0,0,0,0.98,9.77
704,343,6,4,4,0,0,0,4,16,16,0.0156,0,0,0.0078,0,Sweep,762,12746.09,1,0,1,5503.91,57,1,18555.66,9.77
705,343,7,4,3,1,2,0,4,16,16,0.0156,0.6667,0.25,0.2578,1,1B,1,7.81,1,0,1,7273.44,0,0,7890.63,10.74
706,344,8,6,3,3,3,0,6,16,16,0.0234,0.6,0.5,0.2917,1,Sweep-S1,6,7.81,1,0,1,8054.69,5,0,8364.26,9.77
707,345,9,8,4,4,5,0,8,16,16,0.0313,0.7143,0.5,0.3299,0,Sweep,457000,8005.86,0,0,0,12918.95,132,0,21226.56,10.74
708,345,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,1,Trivial,0,0,0,0,0,0,0,0,302.73,9.77
709,346,4,3,3,0,0,1,4,16,16,0.0156,0,0,0.0078,1,Sweep-S1,29,30.27,3,3,0,13350.59,20,0,13683.59,10.74
710,347,5,3,2,1,1,1,4,16,16,0.0156,0.5,0.3333,0.2245,1,1B,1,8.79,1,0,1,7272.46,0,0,7888.67,9.77
711,348,6,4,2,2,1,1,5,16,16,0.0195,0.3333,0.5,0.2098,1,1A,3,7.81,1,1,0,5880.86,0,0,6497.07,10.74
712,349,7,6,4,2,2,1,7,16,16,0.0273,0.4,0.3333,0.2003,0,1A,299247,8012.7,0,0,0,16190.43,166,0,24507.81,10.74
713,349,8,7,4,3,6,1,8,16,16,0.0313,1,0.4286,0.4013,0,Sweep,41099,2173.83,5,5,0,35490.23,130,0,37966.8,10.74
714,349,9,7,5,2,3,1,8,16,16,0.0313,0.5,0.2857,0.2228,0,Sweep,414600,8005.86,0,0,0,11431.64,117,0,19744.14,10.74
715,349,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,0,Sweep,4827,4440.43,0,0,0,4817.38,50,0,9564.45,9.77
716,349,4,3,0,3,0,2,5,16,16,0.0195,0,1,0.2098,0,Sweep,770,7031.25,1,0,1,6231.45,65,1,13565.43,10.74
717,349,5,4,2,2,3,2,6,16,16,0.0234,1,0.5,0.4117,0,Sweep,262302,8005.86,0,0,0,9060.55,93,0,17368.16,9.77
718,349,6,3,3,0,0,2,5,16,16,0.0195,0,0,0.0098,1,Sweep-S2,695,2359.38,1,0,1,1468.75,14,1,4133.79,9.77
719,350,7,4,2,2,3,2,6,16,16,0.0234,1,0.5,0.4117,1,Sweep-S1,6,7.81,1,0,1,7842.77,5,0,8158.2,9.77
720,351,8,7,3,4,2,2,9,16,16,0.0352,0.3333,0.5714,0.2319,0,Sweep,430400,8005.86,0,0,0,11333.01,116,0,19642.58,9.77
721,351,9,8,5,3,3,2,10,16,16,0.0391,0.4286,0.375,0.2231,0,Sweep,433000,8001.95,0,0,0,12033.2,124,0,20342.77,12.7
722,351,3,2,2,0,0,3,5,16,16,0.0195,0,0,0.0098,1,Sweep-S1,19,7.81,1,1,0,6207.03,18,0,6521.48,10.74
723,352,4,3,2,1,1,3,6,16,16,0.0234,0.5,0.3333,0.2284,0,Sweep,262219,8003.91,0,0,0,6403.32,66,0,14711.91,10.74
724,352,5,4,2,2,3,3,7,16,16,0.0273,1,0.5,0.4137,1,1A,587,27.34,2,2,0,7873.05,0,0,8506.84,10.74
725,353,6,5,5,0,0,3,8,16,16,0.0313,0,0,0.0156,0,Sweep,798,18181.64,1,0,1,12426.76,93,1,30915.04,10.74
726,353,7,6,4,2,1,3,9,16,16,0.0352,0.2,0.3333,0.1442,0,Sweep,480600,8007.81,0,0,0,14536.13,149,0,22850.59,10.74
727,353,8,7,5,2,2,3,10,16,16,0.0391,0.3333,0.2857,0.1767,1,1B,1,8.79,1,0,1,8066.41,0,0,8686.52,10.74
728,354,9,5,1,4,1,3,8,16,16,0.0313,0.25,0.8,0.2506,1,Sweep-S1,8,8.79,1,0,1,8266.6,7,0,8577.15,9.77
729,355,3,2,2,0,0,4,6,16,16,0.0234,0,0,0.0117,0,Sweep,262218,8000,0,0,0,6322.27,65,0,14628.91,10.74
730,355,4,3,1,2,2,4,7,16,16,0.0273,1,0.6667,0.447,1,Sweep-S1,4624,249.02,6,6,0,32696.29,5,0,33246.09,10.74
731,356,5,4,3,1,1,4,8,16,16,0.0313,0.3333,0.25,0.1656,0,Sweep,867,15850.59,1,0,1,18441.41,162,1,34598.63,13.67
732,356,6,4,1,3,2,4,8,16,16,0.0313,0.6667,0.75,0.3656,0,Sweep,5272,248.05,8,8,0,57155.27,142,0,57711.91,9.77
733,356,7,6,3,3,3,4,10,16,16,0.0391,0.6,0.5,0.2995,0,Sweep,389200,8010.74,0,0,0,12275.39,124,0,20589.84,13.67
734,356,8,6,3,3,3,4,10,16,16,0.0391,0.6,0.5,0.2995,0,Sweep,406200,8012.7,0,0,0,12095.7,123,0,20410.16,10.74
735,356,9,7,4,3,4,4,11,16,16,0.043,0.6667,0.4286,0.3072,1,1B,65,41.02,1,0,1,6356.45,0,0,7007.81,11.72
736,357,3,2,2,0,0,0,2,16,16,0.0078,0,0,0.0039,1,Sweep-S1,13,7.81,1,1,0,6528.32,4,0,6840.82,10.74
737,358,4,3,1,2,2,0,3,16,16,0.0117,1,0.6667,0.4392,1,1B,1,7.81,1,0,1,7316.41,0,0,7930.66,9.77
738,359,5,3,0,3,0,0,3,16,16,0.0117,0,1,0.2059,0,Sweep,754,8174.81,1,0,1,4713.87,49,1,13190.43,9.77
739,359,6,5,4,1,2,0,5,16,16,0.0195,0.5,0.2,0.1998,0,Sweep,774,8741.21,1,0,1,6668.95,69,1,15714.84,9.77
740,359,7,6,2,4,1,0,6,16,16,0.0234,0.2,0.6667,0.2051,1,Sweep-S1,66115,3284.18,3,3,0,21477.54,66,0,25069.34,10.74
741,360,8,7,6,1,2,0,7,16,16,0.0273,0.3333,0.1429,0.1422,1,Sweep-S1,18,8.79,1,0,1,8029.3,17,0,8342.77,9.77
742,361,9,7,4,3,3,0,7,16,16,0.0273,0.5,0.4286,0.2494,0,Sweep,368800,8007.81,0,0,0,8864.26,90,0,17174.8,9.77
743,361,3,2,2,0,0,1,3,16,16,0.0117,0,0,0.0059,1,Sweep-S1,19,9.77,1,1,0,6508.79,18,0,6819.34,11.72
744,362,4,3,1,2,1,1,4,16,16,0.0156,0.5,0.6667,0.2911,1,Sweep-S1,536,23.44,3,3,0,13805.66,13,0,14131.84,11.72
745,363,5,4,3,1,1,1,5,16,16,0.0195,0.3333,0.25,0.1598,0,Sweep,677,26.37,2,2,0,16934.57,91,0,17264.65,9.77
746,363,6,5,4,1,1,1,6,16,16,0.0234,0.25,0.2,0.1267,1,1B,1,8.79,1,0,1,7249.02,0,0,7864.26,10.74
747,364,7,5,3,2,2,1,6,16,16,0.0234,0.5,0.4,0.2417,0,Sweep,262218,8003.91,0,0,0,6296.88,65,0,14602.54,10.74
748,364,8,5,3,2,2,1,6,16,16,0.0234,0.5,0.4,0.2417,1,Sweep-S1,79,7.81,1,1,0,13215.82,68,0,13530.27,13.67
749,365,9,7,4,3,2,1,8,16,16,0.0313,0.3333,0.4286,0.2013,0,Sweep,400800,8012.7,0,0,0,10339.84,107,0,18655.27,11.72
750,365,3,2,2,0,0,2,4,16,16,0.0156,0,0,0.0078,1,1B,1,7.81,1,0,1,8282.23,0,0,8896.48,9.77
751,366,4,3,2,1,1,2,5,16,16,0.0195,0.5,0.3333,0.2264,0,Sweep,796,12029.3,1,0,1,10698.24,91,1,23029.3,10.74
752,366,5,4,1,3,2,2,6,16,16,0.0234,0.6667,0.75,0.3617,1,Sweep-S1,4624,240.23,4,4,0,18499.02,6,0,19044.92,10.74
753,367,6,3,1,2,1,2,5,16,16,0.0195,0.5,0.6667,0.2931,1,Sweep-S1,6,9.77,1,0,1,8612.31,5,0,8926.76,9.77
754,368,7,5,3,2,1,2,7,16,16,0.0273,0.25,0.4,0.1687,1,Sweep-S1,116,28.32,3,3,0,18442.38,41,0,18777.34,10.74
755,369,8,7,5,2,2,2,9,16,16,0.0352,0.3333,0.2857,0.1747,1,Sweep-S1,5,8.79,1,0,1,9776.37,4,0,10087.89,13.67
756,370,9,8,5,3,5,2,10,16,16,0.0391,0.7143,0.375,0.3088,0,Sweep,367800,8004.88,0,0,0,9569.34,98,0,17879.88,12.7
